sample_id,language,smell_type,project_name,project_path,location,metric_value,evidence,reported_occurrence_count,listed_occurrence_count,group_occurrences,test_status,test_file,test_command,test_coverage,test_commit
91,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/Validate.java:446,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/Validate.java"", ""class"": ""Validate"", ""method"": ""isInstanceOf(final Class<?> type, final Object obj)"", ""begin_line"": ""446"", ""end_line"": ""446""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ValidateTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ValidateTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
92,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/Validate.java:469,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/Validate.java"", ""class"": ""Validate"", ""method"": ""isInstanceOf(final Class<?> type, final Object obj, final String message, final Object... values)"", ""begin_line"": ""469"", ""end_line"": ""469""}",PASS_GE80,src/test/java/org/apache/commons/lang3/ValidateTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ValidateTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
93,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java:888,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java"", ""class"": ""HashCodeBuilder"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""888"", ""end_line"": ""888""}",PASS_GE80,src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=HashCodeBuilderTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,83.3,0378b992b4bf
94,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/builder/Reflection.java:36,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/builder/Reflection.java"", ""class"": ""Reflection"", ""method"": ""getUnchecked(final Field field, final Object obj)"", ""begin_line"": ""36"", ""end_line"": ""36""}",PASS_GE80,src/test/java/org/apache/commons/lang3/SerializationUtilsCoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/builder/CoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/math/CoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/reflect/CoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/text/CoverageBoost_ESTest.java;src/test/java/org/apache/commons/lang3/time/CoverageBoost_ESTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CoverageBoost_ESTest,SerializationUtilsCoverageBoost_ESTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
95,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java:434,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java"", ""class"": ""ToStringBuilder"", ""method"": ""append(final Object obj)"", ""begin_line"": ""434"", ""end_line"": ""434""}",PASS_GE80,src/test/java/org/apache/commons/lang3/builder/BuilderCoverageBackfillRemainingTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CoverageBackfillRemainingTest,BuilderCoverageBackfillRemainingTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
96,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java:804,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java"", ""class"": ""ToStringBuilder"", ""method"": ""append(final String fieldName, final Object obj)"", ""begin_line"": ""804"", ""end_line"": ""804""}",PASS_GE80,src/test/java/org/apache/commons/lang3/builder/BuilderCoverageBackfillRemainingTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CoverageBackfillRemainingTest,BuilderCoverageBackfillRemainingTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
97,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java:819,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/builder/ToStringBuilder.java"", ""class"": ""ToStringBuilder"", ""method"": ""append(final String fieldName, final Object obj, final boolean fullDetail)"", ""begin_line"": ""819"", ""end_line"": ""819""}",PASS_GE80,src/test/java/org/apache/commons/lang3/builder/BuilderCoverageBackfillRemainingTest.java,"mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=CoverageBackfillRemainingTest,BuilderCoverageBackfillRemainingTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test",100.0,0378b992b4bf
98,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/concurrent/ConstantInitializer.java:56,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/concurrent/ConstantInitializer.java"", ""class"": ""ConstantInitializer"", ""method"": ""ConstantInitializer(final T obj)"", ""begin_line"": ""56"", ""end_line"": ""56""}",PASS_GE80,src/test/java/org/apache/commons/lang3/concurrent/ConstantInitializerTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ConstantInitializerTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
99,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/concurrent/ConstantInitializer.java:70,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/concurrent/ConstantInitializer.java"", ""class"": ""ConstantInitializer"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""70"", ""end_line"": ""70""}",PASS_GE80,src/test/java/org/apache/commons/lang3/concurrent/ConstantInitializerTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=ConstantInitializerTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
100,java,mysterious_name,commons-lang-3.20.0,/opt/projects/commons-lang-3.20.0,src/main/java/org/apache/commons/lang3/math/Fraction.java:641,1.0,param=obj; reason=low_info_name; label_strength=medium_tp; replacement_source=java_mysterious_name_strict_candidates_20260529_1315,1,1,"{""file"": ""src/main/java/org/apache/commons/lang3/math/Fraction.java"", ""class"": ""Fraction"", ""method"": ""equals(final Object obj)"", ""begin_line"": ""641"", ""end_line"": ""641""}",PASS_GE80,src/test/java/org/apache/commons/lang3/math/FractionTest.java,mvn -Dcheckstyle.skip=true -Dspotless.check.skip=true -Dspotless.apply.skip=true -Dpmd.skip=true -Drat.skip=true -Dtest=FractionTest -DfailIfNoTests=false -Dsurefire.failIfNoSpecifiedTests=false test,100.0,0378b992b4bf
